80;137.1;211.275;80;225;-35;91.25;137.1;-167.525;80;-137.1;154.4;91.25;-225;21.875;80;-137.1;-224.4;91.25
81;137.1;213.462;80;225;-35;89.375;137.1;-165.337;80;-137.1;154.4;89.375;-225;24.0625;80;-137.1;-224.4;89.375
82;137.1;215.65;80;225;-35;87.5;137.1;-163.15;80;-137.1;154.4;87.5;-225;26.25;80;-137.1;-224.4;87.5
83;137.1;217.837;80;225;-35;85.625;137.1;-160.962;80;-137.1;154.4;85.625;-225;28.4375;80;-137.1;-224.4;85.625
84;137.1;220.025;80;225;-35;83.75;137.1;-158.775;80;-137.1;154.4;83.75;-225;30.625;80;-137.1;-224.4;83.75
85;137.1;222.212;80;225;-35;81.875;137.1;-156.587;80;-137.1;154.4;81.875;-225;32.8125;80;-137.1;-224.4;81.875
86;137.1;224.4;80;225;-35;80;137.1;-154.4;80;-137.1;154.4;80;-225;35;80;-137.1;-224.4;80
87;137.1;224.4;81.875;225;-32.8125;80;137.1;-154.4;81.875;-137.1;156.587;80;-225;35;81.875;-137.1;-222.212;80
88;137.1;224.4;83.75;225;-30.625;80;137.1;-154.4;83.75;-137.1;158.775;80;-225;35;83.75;-137.1;-220.025;80
89;137.1;224.4;85.625;225;-28.4375;80;137.1;-154.4;85.625;-137.1;160.962;80;-225;35;85.625;-137.1;-217.837;80
90;137.1;224.4;87.5;225;-26.25;80;137.1;-154.4;87.5;-137.1;163.15;80;-225;35;87.5;-137.1;-215.65;80
91;137.1;224.4;89.375;225;-24.0625;80;137.1;-154.4;89.375;-137.1;165.337;80;-225;35;89.375;-137.1;-213.462;80
92;137.1;224.4;91.25;225;-21.875;80;137.1;-154.4;91.25;-137.1;167.525;80;-225;35;91.25;-137.1;-211.275;80
93;137.1;224.4;93.125;225;-19.6875;80;137.1;-154.4;93.125;-137.1;169.712;80;-225;35;93.125;-137.1;-209.087;80
94;137.1;224.4;95;225;-17.5;80;137.1;-154.4;95;-137.1;171.9;80;-225;35;95;-137.1;-206.9;80
95;137.1;220.025;95;225;-15.3125;80;137.1;-158.775;95;-137.1;174.087;80;-225;30.625;95;-137.1;-204.712;80
96;137.1;215.65;95;225;-13.125;80;137.1;-163.15;95;-137.1;176.275;80;-225;26.25;95;-137.1;-202.525;80
97;137.1;211.275;95;225;-10.9375;80;137.1;-167.525;95;-137.1;178.462;80;-225;21.875;95;-137.1;-200.337;80
98;137.1;206.9;95;225;-8.75;80;137.1;-171.9;95;-137.1;180.65;80;-225;17.5;95;-137.1;-198.15;80
99;137.1;202.525;95;225;-6.5625;80;137.1;-176.275;95;-137.1;182.837;80;-225;13.125;95;-137.1;-195.962;80
100;137.1;198.15;95;225;-4.375;80;137.1;-180.65;95;-137.1;185.025;80;-225;8.75;95;-137.1;-193.775;80
101;137.1;193.775;95;225;-2.1875;80;137.1;-185.025;95;-137.1;187.212;80;-225;4.375;95;-137.1;-191.587;80
102;137.1;189.4;95;225;0;80;137.1;-189.4;95;-137.1;189.4;80;-225;0;95;-137.1;-189.4;80
103;137.1;185.025;95;225;2.1875;80;137.1;-193.775;95;-137.1;191.587;80;-225;-4.375;95;-137.1;-187.212;80
104;137.1;180.65;95;225;4.375;80;137.1;-198.15;95;-137.1;193.775;80;-225;-8.75;95;-137.1;-185.025;80
105;137.1;176.275;95;225;6.5625;80;137.1;-202.525;95;-137.1;195.962;80;-225;-13.125;95;-137.1;-182.837;80
106;137.1;171.9;95;225;8.75;80;137.1;-206.9;95;-137.1;198.15;80;-225;-17.5;95;-137.1;-180.65;80
107;137.1;167.525;95;225;10.9375;80;137.1;-211.275;95;-137.1;200.337;80;-225;-21.875;95;-137.1;-178.462;80
108;137.1;163.15;95;225;13.125;80;137.1;-215.65;95;-137.1;202.525;80;-225;-26.25;95;-137.1;-176.275;80
109;137.1;158.775;95;225;15.3125;80;137.1;-220.025;95;-137.1;204.712;80;-225;-30.625;95;-137.1;-174.087;80
110;137.1;154.4;95;225;17.5;80;137.1;-224.4;95;-137.1;206.9;80;-225;-35;95;-137.1;-171.9;80
111;137.1;154.4;93.125;225;19.6875;80;137.1;-224.4;93.125;-137.1;209.087;80;-225;-35;93.125;-137.1;-169.712;80
112;137.1;154.4;91.25;225;21.875;80;137.1;-224.4;91.25;-137.1;211.275;80;-225;-35;91.25;-137.1;-167.525;80
113;137.1;154.4;89.375;225;24.0625;80;137.1;-224.4;89.375;-137.1;213.462;80;-225;-35;89.375;-137.1;-165.337;80
114;137.1;154.4;87.5;225;26.25;80;137.1;-224.4;87.5;-137.1;215.65;80;-225;-35;87.5;-137.1;-163.15;80
115;137.1;154.4;85.625;225;28.4375;80;137.1;-224.4;85.625;-137.1;217.837;80;-225;-35;85.625;-137.1;-160.962;80
116;137.1;154.4;83.75;225;30.625;80;137.1;-224.4;83.75;-137.1;220.025;80;-225;-35;83.75;-137.1;-158.775;80
117;137.1;154.4;81.875;225;32.8125;80;137.1;-224.4;81.875;-137.1;222.212;80;-225;-35;81.875;-137.1;-156.587;80
118;137.1;154.4;80;225;35;80;137.1;-224.4;80;-137.1;224.4;80;-225;-35;80;-137.1;-154.4;80
119;137.1;156.587;80;225;35;81.875;137.1;-222.212;80;-137.1;224.4;81.875;-225;-32.8125;80;-137.1;-154.4;81.875
120;137.1;158.775;80;225;35;83.75;137.1;-220.025;80;-137.1;224.4;83.75;-225;-30.625;80;-137.1;-154.4;83.75
